data;ticker;score;price;status;valor_justo;dy.
2026-02-08 15:42;BRSR6;4;18.0;COMPRA;30.78656344663764;8.95
2026-02-08 15:42;GOAU4;4;9.86;AGUARDAR;9.865734657841287;4.05
2026-02-08 15:42;CMIG4;4;11.37;AGUARDAR;17.652944000592644;14.54
2026-02-08 15:42;SAPR4;2;8.64;AGUARDAR;11.785920289985958;4.62
2026-02-08 15:42;CXSE3;2;18.26;AGUARDAR;19.564908870903583;7.15
2026-02-08 15:42;FIQE3;6;5.14;NEUTRO;10.18308473318331;15.15
2026-02-08 15:42;KNCR11;6;105.56;NEUTRO;166.61686363636363;13.89
2026-02-08 15:42;XPML11;3;110.45;AGUARDAR;125.38585227272728;9.99
2026-02-08 15:42;BTLG11;3;102.8;AGUARDAR;107.3559090909091;9.19
2026-02-08 15:42;TRXF11;10;93.58;FORTE COMPRA;134.4149090909091;12.64
2026-02-08 15:42;HGLG11;4;157.0;COMPRA;150.04204545454547;8.41
2026-02-08 15:42;GARE11;10;8.61;FORTE COMPRA;11.300624999999998;11.55
2026-02-08 15:42;GGRC11;10;10.0;FORTE COMPRA;13.693181818181818;12.05
2026-02-08 15:42;HGBS11;3;20.05;AGUARDAR;21.14363636363636;9.28
2026-02-08 15:42;CPTS11;10;8.16;FORTE COMPRA;11.683636363636362;12.6
2026-02-08 15:44;KLBN4;2;3.87;AGUARDAR;4.202367689535486;8.77
2026-02-08 15:44;GRND3;6;4.89;NEUTRO;13.785435673516616;34.69
2026-02-08 15:44;BRSR6;4;18.0;COMPRA;30.786563446637633;8.95
2026-02-08 15:44;GOAU4;4;9.86;AGUARDAR;9.865734657841287;4.05
2026-02-08 15:44;CMIG4;4;11.37;AGUARDAR;17.652944000592644;14.54
2026-02-08 15:44;SAPR4;2;8.64;AGUARDAR;11.785920289985958;4.62
2026-02-08 15:44;CXSE3;2;18.26;AGUARDAR;19.564908870903583;7.15
2026-02-08 15:44;FIQE3;6;5.14;NEUTRO;10.183084733183309;15.15
2026-02-08 15:44;KNCR11;6;105.56;NEUTRO;166.61686363636363;13.89
2026-02-08 15:44;XPML11;3;110.45;AGUARDAR;125.38585227272728;9.99
2026-02-08 15:44;BTLG11;3;102.8;AGUARDAR;107.3559090909091;9.19
2026-02-08 15:44;TRXF11;10;93.58;FORTE COMPRA;134.4149090909091;12.64
2026-02-08 15:44;HGLG11;4;157.0;COMPRA;150.04204545454547;8.41
2026-02-08 15:44;GARE11;10;8.61;FORTE COMPRA;11.300624999999998;11.55
2026-02-08 15:44;GGRC11;10;10.0;FORTE COMPRA;13.693181818181818;12.05
2026-02-08 15:44;HGBS11;3;20.05;AGUARDAR;21.14363636363636;9.28
2026-02-08 15:44;CPTS11;10;8.16;FORTE COMPRA;11.683636363636362;12.6
2026-02-08 15:46;KLBN4;2;3.87;AGUARDAR;4.202367689535486;8.77
2026-02-08 15:46;GRND3;6;4.89;NEUTRO;13.785435673516616;34.69
2026-02-08 15:46;BRSR6;4;18.0;COMPRA;30.786563446637633;8.95
2026-02-08 15:46;GOAU4;4;9.86;AGUARDAR;9.865734657841287;4.05
2026-02-08 15:46;CMIG4;4;11.37;AGUARDAR;17.652944000592644;14.54
2026-02-08 15:46;SAPR4;2;8.64;AGUARDAR;11.785920289985958;4.62
2026-02-08 15:46;CXSE3;2;18.26;AGUARDAR;19.564908870903583;7.15
2026-02-08 15:46;FIQE3;6;5.14;NEUTRO;10.183084733183309;15.15
2026-02-08 15:46;KNCR11;6;105.56;NEUTRO;166.61686363636363;13.89
2026-02-08 15:46;XPML11;3;110.45;AGUARDAR;125.38585227272728;9.99
2026-02-08 15:46;BTLG11;3;102.8;AGUARDAR;107.3559090909091;9.19
2026-02-08 15:46;TRXF11;10;93.58;FORTE COMPRA;134.4149090909091;12.64
2026-02-08 15:46;HGLG11;4;157.0;COMPRA;150.04204545454547;8.41
2026-02-08 15:46;GARE11;10;8.61;FORTE COMPRA;11.300624999999998;11.55
2026-02-08 15:46;GGRC11;10;10.0;FORTE COMPRA;13.693181818181818;12.05
2026-02-08 15:46;HGBS11;3;20.05;AGUARDAR;21.14363636363636;9.28
2026-02-08 15:46;CPTS11;10;8.16;FORTE COMPRA;11.683636363636362;12.6
2026-02-08 15:50;KLBN4;2;3.87;AGUARDAR;4.202367689535486;8.77
2026-02-08 15:50;GRND3;6;4.89;NEUTRO;13.785435673516616;34.69
2026-02-08 15:50;BRSR6;4;18.0;COMPRA;30.786563446637633;8.95
2026-02-08 15:50;GOAU4;4;9.86;AGUARDAR;9.865734657841287;4.05
2026-02-08 15:50;CMIG4;4;11.37;AGUARDAR;17.652944000592644;14.54
2026-02-08 15:50;SAPR4;2;8.64;AGUARDAR;11.785920289985958;4.62
2026-02-08 15:50;CXSE3;2;18.26;AGUARDAR;19.564908870903583;7.15
2026-02-08 15:50;FIQE3;6;5.14;NEUTRO;10.183084733183309;15.15
2026-02-08 15:50;KNCR11;6;105.56;NEUTRO;166.61686363636363;13.89
2026-02-08 15:50;XPML11;3;110.45;AGUARDAR;125.38585227272728;9.99
2026-02-08 15:50;BTLG11;3;102.8;AGUARDAR;107.3559090909091;9.19
2026-02-08 15:50;TRXF11;10;93.58;FORTE COMPRA;134.4149090909091;12.64
2026-02-08 15:50;HGLG11;4;157.0;COMPRA;150.04204545454547;8.41
2026-02-08 15:50;GARE11;10;8.61;FORTE COMPRA;11.300624999999998;11.55
2026-02-08 15:50;GGRC11;10;10.0;FORTE COMPRA;13.693181818181818;12.05
2026-02-08 15:50;HGBS11;3;20.05;AGUARDAR;21.14363636363636;9.28
2026-02-08 15:50;CPTS11;10;8.16;FORTE COMPRA;11.683636363636362;12.6
2026-02-08 15:58;KLBN4;2;3.87;AGUARDAR;3.785464857829689;8.77
2026-02-08 15:58;GRND3;6;4.89;NEUTRO;12.076914545905094;34.69
2026-02-08 15:58;BRSR6;4;18.0;COMPRA;27.043517298010865;8.95
2026-02-08 15:58;GOAU4;4;9.86;AGUARDAR;8.554996247501771;4.05
2026-02-08 15:58;CMIG4;4;11.37;AGUARDAR;14.650644796315692;14.54
2026-02-08 15:58;SAPR4;2;8.64;AGUARDAR;12.815927232461073;4.62
2026-02-08 15:58;CXSE3;2;18.26;AGUARDAR;23.548923251289512;7.15
2026-02-08 15:58;FIQE3;6;5.14;NEUTRO;12.143124911330158;15.15
2026-02-08 15:58;KNCR11;6;105.56;NEUTRO;159.5601494117647;13.89
2026-02-08 15:58;XPML11;3;110.45;AGUARDAR;120.07539264705882;9.99
2026-02-08 15:58;BTLG11;3;102.8;AGUARDAR;102.80907058823527;9.19
2026-02-08 15:58;TRXF11;10;93.58;FORTE COMPRA;128.72204235294117;12.64
2026-02-08 15:58;HGLG11;4;157.0;AGUARDAR;143.68732352941177;8.41
2026-02-08 15:58;GARE11;10;8.61;FORTE COMPRA;10.822010294117646;11.55
2026-02-08 15:58;GGRC11;10;10.0;FORTE COMPRA;13.113235294117647;12.05
2026-02-08 15:58;HGBS11;3;20.05;AGUARDAR;20.248141176470583;9.28
2026-02-08 15:58;CPTS11;10;8.16;FORTE COMPRA;11.188799999999999;12.6
2026-02-08 16:17;KLBN4;2;3.87;AGUARDAR;3.785464857829689;8.77
2026-02-08 16:17;GRND3;6;4.89;NEUTRO;12.076914545905094;34.69
2026-02-08 16:17;BRSR6;4;18.0;COMPRA;27.043517298010865;8.95
2026-02-08 16:17;GOAU4;4;9.86;AGUARDAR;8.554996247501771;4.05
2026-02-08 16:17;CMIG4;4;11.37;AGUARDAR;14.650644796315692;14.54
2026-02-08 16:17;SAPR4;2;8.64;AGUARDAR;12.815927232461073;4.62
2026-02-08 16:17;CXSE3;2;18.26;AGUARDAR;23.548923251289512;7.15
2026-02-08 16:17;FIQE3;6;5.14;NEUTRO;12.143124911330158;15.15
2026-02-08 16:17;KNCR11;6;105.56;NEUTRO;159.5601494117647;13.89
2026-02-08 16:17;XPML11;3;110.45;AGUARDAR;120.07539264705882;9.99
2026-02-08 16:17;BTLG11;3;102.8;AGUARDAR;102.80907058823527;9.19
2026-02-08 16:17;TRXF11;10;93.58;FORTE COMPRA;128.72204235294117;12.64
2026-02-08 16:17;HGLG11;4;157.0;AGUARDAR;143.68732352941177;8.41
2026-02-08 16:17;GARE11;10;8.61;FORTE COMPRA;10.822010294117646;11.55
2026-02-08 16:17;GGRC11;10;10.0;FORTE COMPRA;13.113235294117647;12.05
2026-02-08 16:17;HGBS11;3;20.05;AGUARDAR;20.248141176470583;9.28
2026-02-08 16:17;CPTS11;10;8.16;FORTE COMPRA;11.188799999999999;12.6
2026-02-08 16:30;KLBN4;2;3.87;AGUARDAR;3.785464857829689;8.77
2026-02-08 16:30;GRND3;6;4.89;NEUTRO;12.076914545905094;34.69
2026-02-08 16:30;BRSR6;4;18.0;COMPRA;27.043517298010865;8.95
2026-02-08 16:30;GOAU4;4;9.86;AGUARDAR;8.554996247501771;4.05
2026-02-08 16:30;CMIG4;4;11.37;AGUARDAR;14.650644796315692;14.54
2026-02-08 16:30;SAPR4;2;8.64;AGUARDAR;12.815927232461073;4.62
2026-02-08 16:30;CXSE3;2;18.26;AGUARDAR;23.548923251289512;7.15
2026-02-08 16:30;FIQE3;6;5.14;NEUTRO;12.143124911330158;15.15
2026-02-08 16:30;KNCR11;6;105.56;NEUTRO;159.5601494117647;13.89
2026-02-08 16:30;XPML11;3;110.45;AGUARDAR;120.07539264705882;9.99
2026-02-08 16:30;BTLG11;3;102.8;AGUARDAR;102.80907058823527;9.19
2026-02-08 16:30;TRXF11;10;93.58;FORTE COMPRA;128.72204235294117;12.64
2026-02-08 16:30;HGLG11;4;157.0;AGUARDAR;143.68732352941177;8.41
2026-02-08 16:30;GARE11;10;8.61;FORTE COMPRA;10.822010294117646;11.55
2026-02-08 16:30;GGRC11;10;10.0;FORTE COMPRA;13.113235294117647;12.05
2026-02-08 16:30;HGBS11;3;20.05;AGUARDAR;20.248141176470583;9.28
2026-02-08 16:30;CPTS11;10;8.16;FORTE COMPRA;11.188799999999999;12.6
2026-02-08 21:16;KLBN4;2;3.87;AGUARDAR;3.785464857829689;8.77
2026-02-08 21:16;GRND3;6;4.89;NEUTRO;12.076914545905094;34.69
2026-02-08 21:16;BRSR6;4;18.0;COMPRA;27.043517298010865;8.95
2026-02-08 21:16;GOAU4;4;9.86;AGUARDAR;8.554996247501771;4.05
2026-02-08 21:16;CMIG4;4;11.37;AGUARDAR;14.650644796315692;14.54
2026-02-08 21:16;SAPR4;2;8.64;AGUARDAR;12.815927232461073;4.62
2026-02-08 21:16;CXSE3;2;18.26;AGUARDAR;23.548923251289512;7.15
2026-02-08 21:16;FIQE3;6;5.14;NEUTRO;12.143124911330158;15.15
2026-02-08 21:16;KNCR11;6;105.56;NEUTRO;159.5601494117647;13.89
2026-02-08 21:16;XPML11;3;110.45;AGUARDAR;120.07539264705882;9.99
2026-02-08 21:16;BTLG11;3;102.8;AGUARDAR;102.80907058823527;9.19
2026-02-08 21:16;TRXF11;10;93.58;FORTE COMPRA;128.72204235294117;12.64
2026-02-08 21:16;HGLG11;4;157.0;AGUARDAR;143.68732352941177;8.41
2026-02-08 21:16;GARE11;10;8.61;FORTE COMPRA;10.822010294117646;11.55
2026-02-08 21:16;GGRC11;10;10.0;FORTE COMPRA;13.113235294117647;12.05
2026-02-08 21:16;HGBS11;3;20.05;AGUARDAR;20.248141176470583;9.28
2026-02-08 21:16;CPTS11;10;8.16;FORTE COMPRA;11.188799999999999;12.6
2026-02-08 21:17;KLBN4;2;3.87;AGUARDAR;3.785464857829689;8.77
2026-02-08 21:17;GRND3;6;4.89;NEUTRO;12.076914545905094;34.69
2026-02-08 21:17;BRSR6;4;18.0;COMPRA;27.043517298010865;8.95
2026-02-08 21:17;GOAU4;4;9.86;AGUARDAR;8.554996247501771;4.05
2026-02-08 21:17;CMIG4;4;11.37;AGUARDAR;14.650644796315692;14.54
2026-02-08 21:17;SAPR4;2;8.64;AGUARDAR;12.815927232461073;4.62
2026-02-08 21:17;CXSE3;2;18.26;AGUARDAR;23.548923251289512;7.15
2026-02-08 21:17;FIQE3;6;5.14;NEUTRO;12.143124911330158;15.15
2026-02-08 21:17;KNCR11;6;105.56;NEUTRO;159.5601494117647;13.89
2026-02-08 21:17;XPML11;3;110.45;AGUARDAR;120.07539264705882;9.99
2026-02-08 21:17;BTLG11;3;102.8;AGUARDAR;102.80907058823527;9.19
2026-02-08 21:17;TRXF11;10;93.58;FORTE COMPRA;128.72204235294117;12.64
2026-02-08 21:17;HGLG11;4;157.0;AGUARDAR;143.68732352941177;8.41
2026-02-08 21:17;GARE11;10;8.61;FORTE COMPRA;10.822010294117646;11.55
2026-02-08 21:17;GGRC11;10;10.0;FORTE COMPRA;13.113235294117647;12.05
2026-02-08 21:17;HGBS11;3;20.05;AGUARDAR;20.248141176470583;9.28
2026-02-08 21:17;CPTS11;10;8.16;FORTE COMPRA;11.188799999999999;12.6
2026-02-08 21:19;KLBN4;2;3.87;AGUARDAR;3.785464857829689;8.77
2026-02-08 21:19;GRND3;6;4.89;NEUTRO;12.076914545905094;34.69
2026-02-08 21:19;BRSR6;4;18.0;COMPRA;27.043517298010865;8.95
2026-02-08 21:19;GOAU4;4;9.86;AGUARDAR;8.554996247501771;4.05
2026-02-08 21:19;CMIG4;4;11.37;AGUARDAR;14.650644796315692;14.54
2026-02-08 21:19;SAPR4;2;8.64;AGUARDAR;12.815927232461073;4.62
2026-02-08 21:19;CXSE3;2;18.26;AGUARDAR;23.548923251289512;7.15
2026-02-08 21:19;FIQE3;6;5.14;NEUTRO;12.143124911330158;15.15
2026-02-08 21:19;KNCR11;6;105.56;NEUTRO;159.5601494117647;13.89
2026-02-08 21:19;XPML11;3;110.45;AGUARDAR;120.07539264705882;9.99
2026-02-08 21:19;BTLG11;3;102.8;AGUARDAR;102.80907058823527;9.19
2026-02-08 21:19;TRXF11;10;93.58;FORTE COMPRA;128.72204235294117;12.64
2026-02-08 21:19;HGLG11;4;157.0;AGUARDAR;143.68732352941177;8.41
2026-02-08 21:19;GARE11;10;8.61;FORTE COMPRA;10.822010294117646;11.55
2026-02-08 21:19;GGRC11;10;10.0;FORTE COMPRA;13.113235294117647;12.05
2026-02-08 21:19;HGBS11;3;20.05;AGUARDAR;20.248141176470583;9.28
2026-02-08 21:19;CPTS11;10;8.16;FORTE COMPRA;11.188799999999999;12.6
2026-02-09 17:35;OPÇÕES;0;3.77;AGUARDAR;0.8927500120570591;2.4
2026-02-09 17:35;-9,63%;2;4.57;AGUARDAR;0.5556998079972839;1.09
2026-02-09 17:35;3,85%;0;16.7;AGUARDAR;3.9919302440547417;0.67
2026-02-09 17:35;5,01%;0;9.15;AGUARDAR;1.1543909833460726;0.68
2026-02-09 17:35;-27,89%;2;10.96;AGUARDAR;1.4904720213791738;1.13
2026-02-09 17:35;1,39%;0;8.4;AGUARDAR;2.3086810436935323;1.1
2026-02-09 17:35;12,60%;0;16.1;AGUARDAR;5.966494250181377;4.09
2026-02-09 17:35;OPÇÕES;4;6.0;AGUARDAR;0.6725294117647058;1.03
2026-02-09 17:35;PAPEL;0;5.0;AGUARDAR;0.5549999999999999;1.02
2026-02-09 17:35;TIJOLO;0;5.0;AGUARDAR;0.5441176470588236;1.0
2026-02-09 17:35;TIJOLO;4;5.0;AGUARDAR;0.4951470588235294;0.91
2026-02-09 17:35;TIJOLO;0;2.0;AGUARDAR;0.20458823529411763;0.94
2026-02-09 17:35;TIJOLO;4;5.0;AGUARDAR;0.506029411764706;0.93
2026-02-09 17:35;TIJOLO;0;4.0;AGUARDAR;0.38741176470588234;0.89
2026-02-09 17:35;TIJOLO;0;1.0;AGUARDAR;0.10555882352941176;0.97
2026-02-09 17:35;TIJOLO;4;1.0;AGUARDAR;0.09685294117647059;0.89
2026-02-09 17:37;KLBN4;2;3.94;AGUARDAR;3.8344601661101465;8.77
2026-02-09 17:37;GRND3;6;4.91;NEUTRO;12.156723423763268;34.83
2026-02-09 17:37;BRSR6;4;18.21;COMPRA;27.124488149470817;8.91
2026-02-09 17:37;GOAU4;4;9.97;AGUARDAR;8.587830548993546;4.06
2026-02-09 17:37;CMIG4;4;11.32;AGUARDAR;14.58633232701556;14.52
2026-02-09 17:37;SAPR4;2;8.73;AGUARDAR;12.853823145853628;4.62
2026-02-09 17:37;CXSE3;2;18.4;AGUARDAR;23.60067205896979;7.12
2026-02-09 17:37;FIQE3;6;5.3;NEUTRO;12.398560546224893;15.15
2026-02-09 17:37;OPÇÕES;4;6.0;AGUARDAR;0.6725294117647058;1.03
2026-02-09 17:37;PAPEL;0;5.0;AGUARDAR;0.5549999999999999;1.02
2026-02-09 17:37;TIJOLO;0;5.0;AGUARDAR;0.5441176470588236;1.0
2026-02-09 17:37;TIJOLO;4;5.0;AGUARDAR;0.4951470588235294;0.91
2026-02-09 17:37;TIJOLO;0;2.0;AGUARDAR;0.20458823529411763;0.94
2026-02-09 17:37;TIJOLO;4;5.0;AGUARDAR;0.506029411764706;0.93
2026-02-09 17:37;TIJOLO;0;4.0;AGUARDAR;0.38741176470588234;0.89
2026-02-09 17:37;TIJOLO;0;1.0;AGUARDAR;0.10555882352941176;0.97
2026-02-09 17:37;TIJOLO;4;1.0;AGUARDAR;0.09685294117647059;0.89
2026-02-09 17:38;KLBN4;2;3.94;AGUARDAR;3.8344601661101465;8.77
2026-02-09 17:38;GRND3;6;4.91;NEUTRO;12.156723423763268;34.83
